taxa	taxid	superkingdom	clade	kingdom	family	genus
Pseudonocardia sp. EC080610-09	1688404	Bacteria	Terrabacteria group	NA	Pseudonocardiaceae	Pseudonocardia
Mosigvirus JS09	1914160	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Mosigvirus
Japarudivirus SBRV1	2845027	Viruses	Adnaviria	Zilligvirae	Rudiviridae	Japarudivirus
Leptospirillum sp. Group II 'CF-1'	1660083	Bacteria	NA	NA	Nitrospiraceae	Leptospirillum
Slashvirus staley	1921712	Viruses	Duplodnaviria	Heunggongvirae	NA	Slashvirus
Pseudoalteromonas sp. SiA1	2839744	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Microbacterium sp. 1.5R	1916917	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Microbacterium
Flavobacterium sediminilitoris	2024526	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Halosegnis sp. DT85	3034023	Archaea	Stenosarchaea group	NA	Haloarculaceae	Halosegnis
Cardiovirus C	1821751	Viruses	Riboviria	Orthornavirae	Picornaviridae	Cardiovirus
Vapseptimavirus VAP7	2841303	Viruses	Duplodnaviria	Heunggongvirae	Ackermannviridae	Vapseptimavirus
Mardivirus columbidalpha1	3050267	Viruses	Duplodnaviria	Heunggongvirae	Orthoherpesviridae	Mardivirus
Sulfolobus virus STSV1	285013	Viruses	NA	NA	Bicaudaviridae	NA
Cucurbit yellow mosaic alphasatellite	1819678	Viruses	NA	NA	Alphasatellitidae	NA
Minwuia sp. IMCC3009	3040674	Bacteria	NA	NA	Minwuiaceae	Minwuia
Planococcus sp. PAMC 21323	1526927	Bacteria	Terrabacteria group	NA	Planococcaceae	Planococcus
Methanothermobacter marburgensis	145263	Archaea	Methanomada group	NA	Methanobacteriaceae	Methanothermobacter
Y73 sarcoma virus	11884	Viruses	Riboviria	Pararnavirae	Retroviridae	Alpharetrovirus
Beluga whale coronavirus SW1	694015	Viruses	Riboviria	Orthornavirae	Coronaviridae	Gammacoronavirus
Phlebovirus perkerraense	3052674	Viruses	Riboviria	Orthornavirae	Phenuiviridae	Phlebovirus
Rhizobium sp. L51/94	2819999	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
Brucella inopinata	1218315	Bacteria	NA	NA	Brucellaceae	Brucella
Pseudomonas sp. SORT22	2813842	Bacteria	NA	NA	Pseudomonadaceae	Pseudomonas
Thalassolituus sp. C2-1	2597518	Bacteria	NA	NA	Oceanospirillaceae	Thalassolituus
Synechococcus sp. CBW1002	1353134	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Natrinema gelatinilyticum	2961571	Archaea	Stenosarchaea group	NA	Natrialbaceae	Natrinema
Paprika mild mottle virus	35281	Viruses	Riboviria	Orthornavirae	Virgaviridae	Tobamovirus
Rhizobium phage RHEph10	1220717	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Microbacterium phage Elva	2126929	Viruses	Duplodnaviria	Heunggongvirae	NA	Dismasvirus
Tropical soda apple mosaic virus	327387	Viruses	Riboviria	Orthornavirae	Virgaviridae	Tobamovirus
Solendovirus venanicotianae	3048371	Viruses	Riboviria	Pararnavirae	Caulimoviridae	Solendovirus
Phlebovirus bogoriaense	3052635	Viruses	Riboviria	Orthornavirae	Phenuiviridae	Phlebovirus
Serratia sp. Tan611	2773264	Bacteria	NA	NA	Yersiniaceae	Serratia
Marinobacter shengliensis	1389223	Bacteria	NA	NA	Marinobacteraceae	Marinobacter
Ruegeria conchae	981384	Bacteria	NA	NA	Roseobacteraceae	Ruegeria
Aurantimicrobium sp. INA4	2986279	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Aurantimicrobium
Sulfurisphaera ohwakuensis	69656	Archaea	TACK group	NA	Sulfolobaceae	Sulfurisphaera
Acadianvirus serendipitous	2955229	Viruses	Duplodnaviria	Heunggongvirae	NA	Acadianvirus
Halomonas halophila	29573	Bacteria	NA	NA	Halomonadaceae	Halomonas
Alcanivorax sp. NBRC 101098	1113728	Bacteria	NA	NA	Alcanivoracaceae	Alcanivorax
Bradyrhizobium sp. 187	2782655	Bacteria	NA	NA	Nitrobacteraceae	Bradyrhizobium
Sulfitobacter sp. CB2047	1525218	Bacteria	NA	NA	Roseobacteraceae	Sulfitobacter
Orthotospovirus tomatanuli	3052583	Viruses	Riboviria	Orthornavirae	Tospoviridae	Orthotospovirus
Beihai picorna-like virus 15	1922557	Viruses	Riboviria	NA	NA	NA
Microbacterium phage Megan	2656551	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Bequatrovirus bigbertha	1918006	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Bequatrovirus
Matervirus mater	2560332	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Matervirus
Polynucleobacter sp. AP-Ainpum-60-G11	2576926	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Bacillus xiamenensis	1178537	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Synechococcus sp. A15-127	1050624	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Cordyline virus 1	937809	Viruses	Riboviria	Orthornavirae	Closteroviridae	Velarivirus
Alphafusarivirus neurosporae	2955268	Viruses	Riboviria	Orthornavirae	Fusariviridae	Alphafusarivirus
Tremovirus A	70796	Viruses	Riboviria	Orthornavirae	Picornaviridae	Tremovirus
Jericarnavirus A	2560534	Viruses	Riboviria	Orthornavirae	Marnaviridae	Sogarnavirus
Geobacillus virus E3	1572712	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Vectrevirus bee	2733584	Viruses	Duplodnaviria	Heunggongvirae	Autographiviridae	Vectrevirus
Ceduovirus cv5171F	2845168	Viruses	Duplodnaviria	Heunggongvirae	NA	Ceduovirus
Alphabaculovirus altermaconfiguratae	3048196	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Thetatorquevirus ixodi1	3052779	Viruses	NA	NA	Anelloviridae	Thetatorquevirus
Lake Sarah-associated circular virus-23	1685750	Viruses	NA	NA	NA	NA
Enterobacter sp. RHBSTW-00422	2742646	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Pseudoalteromonas sp. MT33b	2759705	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Labrenzia sp. CP4	1674922	Bacteria	NA	NA	Stappiaceae	Labrenzia
Mycoavidus sp. SF9855	2968475	Bacteria	NA	NA	Burkholderiaceae	Mycoavidus
Bifidobacterium sp. ESL0800	2983236	Bacteria	Terrabacteria group	NA	Bifidobacteriaceae	Bifidobacterium
Sorangium sp. Soce836	2969250	Bacteria	NA	NA	Polyangiaceae	Sorangium
Thetahypovirus sclerotiniae	2956521	Viruses	Riboviria	Orthornavirae	Hypoviridae	Thetahypovirus
Jericarnavirus B	2560535	Viruses	Riboviria	Orthornavirae	Marnaviridae	Locarnavirus
Britbratvirus britbrat	2560489	Viruses	Duplodnaviria	Heunggongvirae	NA	Britbratvirus
Circo-like virus-Brazil	1407638	Viruses	NA	NA	NA	NA
Cotton leaf curl Multan betasatellite	306025	Viruses	NA	NA	Tolecusatellitidae	Betasatellite
Methanofollis aquaemaris	126734	Archaea	Stenosarchaea group	NA	Methanomicrobiaceae	Methanofollis
Natrinema longum	370324	Archaea	Stenosarchaea group	NA	Natrialbaceae	Natrinema
Halorubrum lacusprofundi	2247	Archaea	Stenosarchaea group	NA	Haloferacaceae	Halorubrum
Streptococcus phage phiARI0746	1701837	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage IPP39	1916178	Viruses	Duplodnaviria	Heunggongvirae	NA	Paclarkvirus
Lactococcus sp. LG592	2816911	Bacteria	Terrabacteria group	NA	Streptococcaceae	Lactococcus
Halobaculum sp. SYNS20	3032281	Archaea	Stenosarchaea group	NA	Haloferacaceae	Halobaculum
Wumivirus millepedae	2509286	Viruses	Riboviria	Orthornavirae	Wupedeviridae	Wumivirus
Hibiscus latent Fort Pierce virus	233051	Viruses	Riboviria	Orthornavirae	Virgaviridae	Tobamovirus
Mycobacterium phage LilSpotty	2588512	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Agtrevirus MK13	2846200	Viruses	Duplodnaviria	Heunggongvirae	Ackermannviridae	Agtrevirus
Sulfurimonas sediminis	2590020	Bacteria	NA	NA	Sulfurimonadaceae	Sulfurimonas
Bat betaherpesvirus B7D8	1195167	NA	NA	NA	NA	NA
Betahypovirus sinensis	2955462	Viruses	Riboviria	Orthornavirae	Hypoviridae	Betahypovirus
Orthobunyavirus buttonwillowense	3052383	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Yersinia phage phiR1-37	331278	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
African swine fever virus	10497	Viruses	Varidnaviria	Bamfordvirae	Asfarviridae	Asfivirus
Samwavirus StAB	2844018	Viruses	Duplodnaviria	Heunggongvirae	NA	Samwavirus
Samwavirus samW	2734273	Viruses	Duplodnaviria	Heunggongvirae	NA	Samwavirus
Leishmania enriettii	5663	Eukaryota	Discoba	NA	Trypanosomatidae	Leishmania
Klebsiella phage MEW1	2776813	Viruses	Duplodnaviria	Heunggongvirae	NA	Jedunavirus
Babesia bovis	5865	Eukaryota	Sar	NA	Babesiidae	Babesia
Synechococcus sp. PROS-7-1	1442556	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Enterobacter sp. 155105	2980499	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Hafnia sp. CBA7124	1848580	Bacteria	NA	NA	Hafniaceae	Hafnia
Acidianus hospitalis	563177	Archaea	TACK group	NA	Sulfolobaceae	Acidianus
Schlumbergera virus X	253700	Viruses	Riboviria	Orthornavirae	Alphaflexiviridae	Potexvirus
Mesorhizobium jarvisii	1777867	Bacteria	NA	NA	Phyllobacteriaceae	Mesorhizobium
Alphahypovirus trichodermae	2955290	Viruses	Riboviria	Orthornavirae	Hypoviridae	Alphahypovirus
Rickettsia australis	787	Bacteria	NA	NA	Rickettsiaceae	Rickettsia
Bat Hp-betacoronavirus Zhejiang2013	2501961	Viruses	Riboviria	Orthornavirae	Coronaviridae	Betacoronavirus
Orthorubulavirus mammalis	3052558	Viruses	Riboviria	Orthornavirae	Paramyxoviridae	Orthorubulavirus
Botrytimonavirus alphabotrytidis	2955531	Viruses	Riboviria	Orthornavirae	Mymonaviridae	Botrytimonavirus
Hubei picorna-like virus 63	1923146	Viruses	Riboviria	NA	NA	NA
Caeruleovirus BM15	1985178	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Caeruleovirus
Algoriphagus sp. TR-M5	2991499	Bacteria	FCB group	NA	Cyclobacteriaceae	Algoriphagus
Hop mosaic virus	142843	Viruses	Riboviria	Orthornavirae	Betaflexiviridae	Carlavirus
Gibbon ape leukemia virus	11840	Viruses	Riboviria	Pararnavirae	Retroviridae	Gammaretrovirus
Muldoonvirus muldoon	2846182	Viruses	Duplodnaviria	Heunggongvirae	NA	Muldoonvirus
Gammatorquevirus homidi12	3048383	Viruses	NA	NA	Anelloviridae	Gammatorquevirus
Enterococcus sp. FDAARGOS_375	2060307	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Buhlduvirus animalis	2955556	Viruses	Duplodnaviria	Heunggongvirae	Suoliviridae	Buhlduvirus
Helicobacter felis	214	Bacteria	NA	NA	Helicobacteraceae	Helicobacter
Bell pepper alphaendornavirus	354328	Viruses	Riboviria	Orthornavirae	Endornaviridae	Alphaendornavirus
Phietavirus pv37	320840	Viruses	Duplodnaviria	Heunggongvirae	NA	Phietavirus
Shirahamavirus PTm1	2846435	Viruses	Duplodnaviria	Heunggongvirae	NA	Shirahamavirus
Swinepox virus	10276	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Suipoxvirus
Aeromonas sp. FDAARGOS 1419	2778068	Bacteria	NA	NA	Aeromonadaceae	Aeromonas
Bacillus sp. 41-22	2876713	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Campanilevirus YC	2841282	Viruses	Duplodnaviria	Heunggongvirae	Ackermannviridae	Campanilevirus
Escherichia sp. 10290	2935450	Bacteria	NA	NA	Enterobacteriaceae	Escherichia
Magoulivirus miplasmoparae	2956166	Viruses	Riboviria	Orthornavirae	Botourmiaviridae	Magoulivirus
Alphabaculovirus orleucostigmae	3048237	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Vaccinia virus	10245	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Orthopoxvirus
Akhmeta virus	2200830	Viruses	Varidnaviria	Bamfordvirae	Poxviridae	Orthopoxvirus
Enterobacter sp. 18A13	2565914	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Curtobacterium sp. MCBD17_035	2175673	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Curtobacterium
Kinglevirus lutadaptatum	2845070	Viruses	Riboviria	Orthornavirae	Steitzviridae	Kinglevirus
Bacillus tequilensis	227866	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Priestia sp. J2	2886505	Bacteria	Terrabacteria group	NA	Bacillaceae	Priestia
Paenibacillus sp. G2S3	3047872	Bacteria	Terrabacteria group	NA	Paenibacillaceae	Paenibacillus
Rhodococcus sp. LW-XY12	2856851	Bacteria	Terrabacteria group	NA	Nocardiaceae	Rhodococcus
Bifidobacterium indicum	1691	Bacteria	Terrabacteria group	NA	Bifidobacteriaceae	Bifidobacterium
Bifidobacterium coryneforme	1687	Bacteria	Terrabacteria group	NA	Bifidobacteriaceae	Bifidobacterium
Synechococcus sp. NOUM97013	1442555	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Bacteroides humanifaecis	2792859	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Cellulophaga sp. HaHa_2_1	2749994	Bacteria	FCB group	NA	Flavobacteriaceae	Cellulophaga
Nonlabens sp. SY33080	2719911	Bacteria	FCB group	NA	Flavobacteriaceae	Nonlabens
Polynucleobacter paludilacus	1855895	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Klebsiella sp. FDAARGOS_511	2488567	Bacteria	NA	NA	Enterobacteriaceae	Klebsiella
Serratia sp. JSRIV004	2831895	Bacteria	NA	NA	Yersiniaceae	Serratia
Vibrio maritimus	990268	Bacteria	NA	NA	Vibrionaceae	Vibrio
Francisella salimarina	2599927	Bacteria	NA	NA	Francisellaceae	Francisella
Leisingera sp. M527	2867014	Bacteria	NA	NA	Roseobacteraceae	Leisingera
Wolbachia endosymbiont (group A) of Bombylius major	2953988	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Treponema sp. OMZ 787	2563669	Bacteria	NA	NA	Treponemataceae	Treponema
Hepatospora eriocheir	1081669	Eukaryota	Opisthokonta	Fungi	Hepatosporidae	Hepatospora
Methanothermobacter sp. THM-2	2606912	Archaea	Methanomada group	NA	Methanobacteriaceae	Methanothermobacter
Methanothermobacter thermautotrophicus	145262	Archaea	Methanomada group	NA	Methanobacteriaceae	Methanothermobacter
Methanoculleus bourgensis	83986	Archaea	Stenosarchaea group	NA	Methanomicrobiaceae	Methanoculleus
Halomicroarcula sp. DFY41	3032584	Archaea	Stenosarchaea group	NA	Haloarculaceae	Haloarcula
Natronomonas salina	1710540	Archaea	Stenosarchaea group	NA	Haloarculaceae	Natronomonas
Streptococcus phage SW22	2419643	Viruses	Duplodnaviria	Heunggongvirae	NA	Piorkowskivirus
Streptococcus phage K13	1448274	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Paenibacillus phage PG1	754053	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage SW24	2483877	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Vansinderenvirus
Streptococcus phage P0092	1971411	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Vansinderenvirus
Streptococcus phage CHPC952	2365056	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Brussowvirus
Streptococcus phage CHPC577	1913081	Viruses	Duplodnaviria	Heunggongvirae	NA	Piorkowskivirus
Streptococcus phage phiARI0468-4	1701830	Viruses	Duplodnaviria	Heunggongvirae	NA	Paclarkvirus
Streptococcus phage CHPC950	2365054	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Streptococcus phage vB_SthS_VA460	2069609	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Streptococcus phage CHPC663	2365039	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Streptococcus phage CHPC930	2365051	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Streptococcus phage SW2	2419640	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Moineauvirus DT1	90410	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Kenoshavirus ohmyward	2844671	Viruses	Duplodnaviria	Heunggongvirae	NA	Kenoshavirus
Dybvigvirus Av1	338473	Viruses	Duplodnaviria	Heunggongvirae	NA	Dybvigvirus
Grisebachstrassevirus goe3	2843794	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Grisebachstrassevirus
Sozzivirus S11	2845704	Viruses	Duplodnaviria	Heunggongvirae	NA	Sozzivirus
Susfortunavirus susfortuna	2843993	Viruses	Duplodnaviria	Heunggongvirae	Guelinviridae	Susfortunavirus
Teubervirus Q1	2845481	Viruses	Duplodnaviria	Heunggongvirae	NA	Teubervirus
Arthrobacter phage Dynamite	2867479	Viruses	Duplodnaviria	Heunggongvirae	NA	Mudcatvirus
Garlic virus D	12430	Viruses	Riboviria	Orthornavirae	Alphaflexiviridae	Allexivirus
Halomonas qaidamensis	2866211	Bacteria	NA	NA	Halomonadaceae	Halomonas
Pleurochrysis carterae circular virus	2057942	Viruses	Monodnaviria	Shotokuvirae	Circoviridae	NA
Citrobacter sp. RHBSTW-00424	2742647	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Mesoflavibacter profundi	2708110	Bacteria	FCB group	NA	Flavobacteriaceae	Mesoflavibacter
Chloracidobacterium sp. D	2821536	Bacteria	NA	NA	NA	Chloracidobacterium
Vellamovirus rhodeisland44	2734152	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Vellamovirus
Bellamyvirus bellamy	2734095	Viruses	Duplodnaviria	Heunggongvirae	Kyanoviridae	Bellamyvirus
Streptococcus phage P7602	1971432	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Streptococcus phage SW12	2419632	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Citrobacter sp. RHBSTW-00599	2742657	Bacteria	NA	NA	Enterobacteriaceae	Citrobacter
Synechocystis sp. PCC 7339	2782213	Bacteria	Terrabacteria group	NA	Merismopediaceae	Synechocystis
Chloracidobacterium thermophilum	458033	Bacteria	NA	NA	NA	Chloracidobacterium
Haladaptatus halobius	2884875	Archaea	Stenosarchaea group	NA	Haladaptataceae	Haladaptatus
Betabaculovirus pluxylostellae	3048276	Viruses	NA	NA	Baculoviridae	Betabaculovirus
Bacillus sp. ZJS3	2928154	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus sp. HSf4	3035514	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Bacillus rugosus	2715209	Bacteria	Terrabacteria group	NA	Bacillaceae	Bacillus
Aurantimicrobium sp. MWH-Uga1	2079575	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Aurantimicrobium
Thermosynechococcus sp. JY1339	3058431	Bacteria	Terrabacteria group	NA	Thermosynechococcaceae	Thermosynechococcus
Synechococcus sp. PCC 7002	32049	Bacteria	Terrabacteria group	NA	Geminocystaceae	Picosynechococcus
Polynucleobacter sp. KF022	2982615	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Campylobacter sp. CFSAN093246	2572050	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Ignicoccus hospitalis	160233	Archaea	TACK group	NA	Desulfurococcaceae	Ignicoccus
Methanohalophilus halophilus	2177	Archaea	Stenosarchaea group	NA	Methanosarcinaceae	Methanohalophilus
Thermococcus barophilus	55802	Archaea	NA	NA	Thermococcaceae	Thermococcus
Emaravirus chrysanthemi	2955856	Viruses	Riboviria	Orthornavirae	Fimoviridae	Emaravirus
Streptococcus phage IC1	1448276	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage 9874	1814960	Viruses	Duplodnaviria	Heunggongvirae	NA	Piorkowskivirus
Streptococcus phage phiBHN167	1267169	Viruses	Duplodnaviria	Heunggongvirae	NA	Paclarkvirus
Streptococcus phage phiARI0468-2	1701828	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Lactobacillus phage phiadh	12417	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage IPP55	1916193	Viruses	Duplodnaviria	Heunggongvirae	NA	Paclarkvirus
Streptococcus phage DCC1738	1448273	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Aeromonas phage LAh10	2591025	Viruses	Duplodnaviria	Heunggongvirae	NA	Ludhianavirus
Staphylococcus phage StB27	1147044	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Rimavirus drgrey	2560783	Viruses	Duplodnaviria	Heunggongvirae	NA	Rimavirus
Lysinibacillus sp. ACHW1.5	2913506	Bacteria	Terrabacteria group	NA	Bacillaceae	Lysinibacillus
Methanogenium sp. S4BF	1789226	Archaea	Stenosarchaea group	NA	Methanomicrobiaceae	Methanogenium
Rio Negro virus	332097	Viruses	Riboviria	Orthornavirae	Togaviridae	Alphavirus
Shewanella sp. JNE2	2989727	Bacteria	NA	NA	Shewanellaceae	Shewanella
Pseudoalteromonas sp. JSTW	2752475	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Pseudoalteromonas sp. GCY	2003316	Bacteria	NA	NA	Pseudoalteromonadaceae	Pseudoalteromonas
Polynucleobacter sp. TUM22923	3022126	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Potato virus S	12169	Viruses	Riboviria	Orthornavirae	Betaflexiviridae	Carlavirus
Cucumber mosaic virus	12305	Viruses	Riboviria	Orthornavirae	Bromoviridae	Cucumovirus
Tequatrovirus gizh	2844126	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Pahexavirus PHL112N00	1982285	Viruses	Duplodnaviria	Heunggongvirae	NA	Pahexavirus
Ictavirus ictaluridallo1	3050301	Viruses	Duplodnaviria	Heunggongvirae	Alloherpesviridae	Ictavirus
Alphabaculovirus leseparatae	3048181	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Wolbachia endosymbiont of Wiebesia pumilae	2742717	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Rhodoluna sp. KAS3	942880	Bacteria	Terrabacteria group	NA	Microbacteriaceae	Rhodoluna
Pestivirus bovis	3052619	Viruses	Riboviria	Orthornavirae	Flaviviridae	Pestivirus
Enterobacter sp. N18-03635	2500132	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Halarchaeum sp. CBA1220	1853682	Archaea	Stenosarchaea group	NA	Halobacteriaceae	Halarchaeum
Magnaporthe oryzae chrysovirus 1	764348	Viruses	Riboviria	Orthornavirae	Chrysoviridae	Chrysovirus
Photobacterium sp. CCB-ST2H9	2912855	Bacteria	NA	NA	Vibrionaceae	Photobacterium
Synechococcus sp. CC9605	110662	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Synechococcus sp. A15-28	1050638	Bacteria	Terrabacteria group	NA	Synechococcaceae	Synechococcus
Nematocida displodere	1805483	Eukaryota	Opisthokonta	Fungi	NA	Nematocida
Orthobunyavirus ingwavumaense	3052400	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Haloferacalesvirus HRTV10	2955974	Viruses	Duplodnaviria	Heunggongvirae	Hafunaviridae	Haloferacalesvirus
Metabacillus sp. CT-WN-B3	3048891	Bacteria	Terrabacteria group	NA	Bacillaceae	Metabacillus
Enterococcus innesii	2839759	Bacteria	Terrabacteria group	NA	Enterococcaceae	Enterococcus
Halorussus sp. DT80	3034024	Archaea	Stenosarchaea group	NA	Haladaptataceae	Halorussus
Haloferax lucentense	2254	NA	NA	NA	NA	NA
Phormidium phage MIS-PhV1B	1391456	Viruses	NA	NA	NA	NA
Lacticaseibacillus sp. DSM 115425	3035291	Bacteria	Terrabacteria group	NA	Lactobacillaceae	Lacticaseibacillus
Polynucleobacter sp. AP-Kolm-20A-A1	2081041	Bacteria	NA	NA	Burkholderiaceae	Polynucleobacter
Archaeoglobus veneficus	58290	Archaea	NA	NA	Archaeoglobaceae	Archaeoglobus
Acidianus ambivalens	2283	Archaea	TACK group	NA	Sulfolobaceae	Acidianus
Guagua virus	2689370	Viruses	Riboviria	Orthornavirae	Phasmaviridae	Feravirus
Orthobunyavirus mpokoense	3052424	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Phlebovirus odrenisrouense	3052669	Viruses	Riboviria	Orthornavirae	Phenuiviridae	Phlebovirus
Potato yellow vein virus	103881	Viruses	Riboviria	Orthornavirae	Closteroviridae	Crinivirus
Streptococcus phage Dp-1	59241	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Streptococcus phage P7132	1971421	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Streptococcus phage CHPC1148	2365028	Viruses	Duplodnaviria	Heunggongvirae	Aliceevansviridae	Moineauvirus
Sepunavirus IPLAC1C	1980931	Viruses	Duplodnaviria	Heunggongvirae	Herelleviridae	Sepunavirus
Luffa begomovirus betasatellite	1705090	Viruses	NA	NA	Tolecusatellitidae	Betasatellite
Ludwigia leaf distortion betasatellite	562747	Viruses	NA	NA	Tolecusatellitidae	Betasatellite
Malvastrum yellow vein betasatellite	221036	Viruses	NA	NA	Tolecusatellitidae	Betasatellite
Alphabaculovirus urprotei	3048442	Viruses	NA	NA	Baculoviridae	Alphabaculovirus
Capsicum India alphasatellite	2734586	Viruses	NA	NA	Alphasatellitidae	Clecrusatellite
Bifidobacterium sp. ESL0764	2983228	Bacteria	Terrabacteria group	NA	Bifidobacteriaceae	Bifidobacterium
Wolbachia endosymbiont (group A) of Sphaerophoria taeniata	2954057	Bacteria	NA	NA	Anaplasmataceae	Wolbachia
Karaka Okahu purepure emaravirus	2872811	Viruses	Riboviria	Orthornavirae	Fimoviridae	Emaravirus
Phlebovirus campanaense	3052639	Viruses	Riboviria	Orthornavirae	Phenuiviridae	Phlebovirus
Blackcurrant leafroll-associated virus 1	2292426	Viruses	Riboviria	Orthornavirae	Closteroviridae	Closterovirus
Skunavirus sv51701	2845167	Viruses	Duplodnaviria	Heunggongvirae	NA	Skunavirus
Freyavirus danklef	2955922	Viruses	Duplodnaviria	Heunggongvirae	Forsetiviridae	Freyavirus
Tomato leaf curl Java betasatellite	53991	Viruses	NA	NA	Tolecusatellitidae	Betasatellite
Ageratum yellow vein betasatellite	185750	Viruses	NA	NA	Tolecusatellitidae	Betasatellite
Icerudivirus SIRV2	2845001	Viruses	Adnaviria	Zilligvirae	Rudiviridae	Icerudivirus
Orthobunyavirus sedlecense	3052438	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Rahariannevirus raharianne	2846050	Viruses	Duplodnaviria	Heunggongvirae	NA	Rahariannevirus
Lactobacillus phage phiAQ113	1206110	Viruses	Duplodnaviria	Heunggongvirae	NA	NA
Enterobacter cloacae complex sp. ECL411	2912629	Bacteria	NA	NA	Enterobacteriaceae	Enterobacter
Rhizobium sp. B21/90	2819993	Bacteria	NA	NA	Rhizobiaceae	Rhizobium
